project,smell,package,class,prompt_file,context_size,label
byte-buddy,Hublike Modularization,net.bytebuddy.benchmark.jmh.generated.ClassByExtensionBenchmark.benchmarkByteBuddyWithProxy,jmhTest,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_jmh_generated_ClassByExtensionBenchmark_benchmarkByteBuddyWithProxy_jmhTest.txt,4453,0
javaparser,Hublike Modularization,com.github.javaparser.symbolsolver.cache,InMemoryCache,data/processed/prompts/hublike_modularization/javaparser/com_github_javaparser_symbolsolver_cache_InMemoryCache.txt,4881,0
commons-io,Hublike Modularization,org.apache.commons.io.file.CountingPathVisitor,AbstractBuilder,data/processed/prompts/hublike_modularization/commons-io/org_apache_commons_io_file_CountingPathVisitor_AbstractBuilder.txt,5860,0
javaparser,Hublike Modularization,package.c,c,data/processed/prompts/hublike_modularization/javaparser/package_c_c.txt,183,0
google-java-format,Hublike Modularization,com.google.googlejavaformat,DocBuilder,data/processed/prompts/hublike_modularization/google-java-format/com_google_googlejavaformat_DocBuilder.txt,10335,0
byte-buddy,Hublike Modularization,net.bytebuddy.benchmark.jmh.generated.ClassByImplementationBenchmark.benchmarkCglib,jmhTest,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_jmh_generated_ClassByImplementationBenchmark_benchmarkCglib_jmhTest.txt,4397,0
javaparser,Hublike Modularization,com.github.javaparser.metamodel,UnionTypeMetaModel,data/processed/prompts/hublike_modularization/javaparser/com_github_javaparser_metamodel_UnionTypeMetaModel.txt,34678,0
byte-buddy,Hublike Modularization,net.bytebuddy.implementation.bind.MethodDelegationBinder,BindingResolver,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_bind_MethodDelegationBinder_BindingResolver.txt,20079,0
google-java-format,Hublike Modularization,com.google.googlejavaformat.java.JavacTokens,CommentSavingTokenizer,data/processed/prompts/hublike_modularization/google-java-format/com_google_googlejavaformat_java_JavacTokens_CommentSavingTokenizer.txt,3537,0
gson,Hublike Modularization,com.google.gson.graph,GraphAdapterBuilder,data/processed/prompts/hublike_modularization/gson/com_google_gson_graph_GraphAdapterBuilder.txt,34280,0
jitwatch,Hublike Modularization,org.adoptopenjdk.jitwatch.util,TooltipUtil,data/processed/prompts/hublike_modularization/jitwatch/org_adoptopenjdk_jitwatch_util_TooltipUtil.txt,20737,0
javaparser,Hublike Modularization,package.b,b,data/processed/prompts/hublike_modularization/javaparser/package_b_b.txt,183,0
javaparser,Hublike Modularization,com.github.javaparser.symbolsolver.resolution.promotion,ConditionalExprResolver,data/processed/prompts/hublike_modularization/javaparser/com_github_javaparser_symbolsolver_resolution_promotion_ConditionalExprResolver.txt,11325,0
google-java-format,Hublike Modularization,com.google.googlejavaformat.java,Main,data/processed/prompts/hublike_modularization/google-java-format/com_google_googlejavaformat_java_Main.txt,6513,0
jimfs,Hublike Modularization,com.google.common.jimfs,PathURLConnection,data/processed/prompts/hublike_modularization/jimfs/com_google_common_jimfs_PathURLConnection.txt,1191,0
zxing,Hublike Modularization,com.google.zxing.web.DoSTracker,TrackerTask,data/processed/prompts/hublike_modularization/zxing/com_google_zxing_web_DoSTracker_TrackerTask.txt,1345,0
byte-buddy,Hublike Modularization,net.bytebuddy.implementation.bytecode.member.MethodInvocation,OfGenericMethod,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_member_MethodInvocation_OfGenericMethod.txt,94133,0
byte-buddy,Hublike Modularization,net.bytebuddy.implementation.FixedValue,ForNullValue,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_FixedValue_ForNullValue.txt,13612,0
commons-lang,Hublike Modularization,org.apache.commons.lang3.function,FailableRunnable,data/processed/prompts/hublike_modularization/commons-lang/org_apache_commons_lang3_function_FailableRunnable.txt,15913,0
commons-io,Hublike Modularization,org.apache.commons.io.input,ClassLoaderObjectInputStream,data/processed/prompts/hublike_modularization/commons-io/org_apache_commons_io_input_ClassLoaderObjectInputStream.txt,986,0
commons-io,Hublike Modularization,org.apache.commons.io.function,IOBiConsumer,data/processed/prompts/hublike_modularization/commons-io/org_apache_commons_io_function_IOBiConsumer.txt,21038,0
byte-buddy,Hublike Modularization,net.bytebuddy.dynamic.scaffold.subclass.ConstructorStrategy,WithMethodAttributeAppenderFactory,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_dynamic_scaffold_subclass_ConstructorStrategy_WithMethodAttributeAppenderFactory.txt,27392,0
commons-io,Hublike Modularization,org.apache.commons.io.channels,ByteArraySeekableByteChannel,data/processed/prompts/hublike_modularization/commons-io/org_apache_commons_io_channels_ByteArraySeekableByteChannel.txt,40927,0
byte-buddy,Hublike Modularization,net.bytebuddy.implementation.SuperMethodCall,TerminationHandler,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_SuperMethodCall_TerminationHandler.txt,2711,0
jitwatch,Hublike Modularization,org.adoptopenjdk.jitwatch.model.bytecode,LineTable,data/processed/prompts/hublike_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_bytecode_LineTable.txt,15596,0
byte-buddy,Hublike Modularization,net.bytebuddy.description.field.FieldDescription,ForLoadedField,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_description_field_FieldDescription_ForLoadedField.txt,77084,0
google-java-format,Hublike Modularization,com.google.googlejavaformat.intellij,UiFormatterStyle,data/processed/prompts/hublike_modularization/google-java-format/com_google_googlejavaformat_intellij_UiFormatterStyle.txt,2408,0
javaparser,Hublike Modularization,com.github.javaparser.symbolsolver.javassistmodel,JavassistEnumDeclaration,data/processed/prompts/hublike_modularization/javaparser/com_github_javaparser_symbolsolver_javassistmodel_JavassistEnumDeclaration.txt,21713,0
commons-lang,Hublike Modularization,org.apache.commons.lang3.time,GmtTimeZone,data/processed/prompts/hublike_modularization/commons-lang/org_apache_commons_lang3_time_GmtTimeZone.txt,1778,0
zxing,Hublike Modularization,com.google.zxing,LuminanceSource,data/processed/prompts/hublike_modularization/zxing/com_google_zxing_LuminanceSource.txt,17633,0
javaparser,Hublike Modularization,com.github.javaparser.ast.nodeTypes.modifiers,NodeWithProtectedModifier,data/processed/prompts/hublike_modularization/javaparser/com_github_javaparser_ast_nodeTypes_modifiers_NodeWithProtectedModifier.txt,502,0
javaparser,Hublike Modularization,japa.bdd.samples.JavaConcepts,Enum,data/processed/prompts/hublike_modularization/javaparser/japa_bdd_samples_JavaConcepts_Enum.txt,2385,0
byte-buddy,Hublike Modularization,net.bytebuddy.dynamic.ClassFileLocator,Filtering,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_dynamic_ClassFileLocator_Filtering.txt,38518,0
byte-buddy,Hublike Modularization,net.bytebuddy.asm.MemberSubstitution,Write,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_MemberSubstitution_Write.txt,95262,0
byte-buddy,Hublike Modularization,net.bytebuddy.build.RenamingPlugin,Renaming,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_build_RenamingPlugin_Renaming.txt,8378,0
byte-buddy,Hublike Modularization,net.bytebuddy.implementation.FieldAccessor,TerminationHandler,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_FieldAccessor_TerminationHandler.txt,24863,0
byte-buddy,Hublike Modularization,net.bytebuddy.pool.TypePool,LazySuperClass,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_pool_TypePool_LazySuperClass.txt,67204,0
javaparser,Hublike Modularization,com.github.javaparser.printer.lexicalpreservation,TextElementMatchers,data/processed/prompts/hublike_modularization/javaparser/com_github_javaparser_printer_lexicalpreservation_TextElementMatchers.txt,12089,0
javaparser,Hublike Modularization,com.github.javaparser,Position,data/processed/prompts/hublike_modularization/javaparser/com_github_javaparser_Position.txt,25945,0
javaparser,Hublike Modularization,com.github.javaparser.ast.nodeTypes,NodeWithTypeParameters,data/processed/prompts/hublike_modularization/javaparser/com_github_javaparser_ast_nodeTypes_NodeWithTypeParameters.txt,14706,0
byte-buddy,Hublike Modularization,net.bytebuddy.dynamic.DynamicType,TypeVariableAnnotationAdapter,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_dynamic_DynamicType_TypeVariableAnnotationAdapter.txt,83924,0
commons-io,Hublike Modularization,org.apache.commons.io,RandomAccessFileMode,data/processed/prompts/hublike_modularization/commons-io/org_apache_commons_io_RandomAccessFileMode.txt,59769,0
javaparser,Hublike Modularization,com.github.javaparser.symbolsolver.resolution.typeinference.bounds,SubtypeOfBound,data/processed/prompts/hublike_modularization/javaparser/com_github_javaparser_symbolsolver_resolution_typeinference_bounds_SubtypeOfBound.txt,23391,0
javaparser,Hublike Modularization,(default package),InnerClassDotExpressions,data/processed/prompts/hublike_modularization/javaparser/(default package)_InnerClassDotExpressions.txt,324,0
google-java-format,Hublike Modularization,com.google.googlejavaformat.java,GoogleJavaFormatTool,data/processed/prompts/hublike_modularization/google-java-format/com_google_googlejavaformat_java_GoogleJavaFormatTool.txt,571,0
javaparser,Hublike Modularization,com.github.javaparser.metamodel,BaseNodeMetaModel,data/processed/prompts/hublike_modularization/javaparser/com_github_javaparser_metamodel_BaseNodeMetaModel.txt,41739,0
byte-buddy,Hublike Modularization,net.bytebuddy.dynamic.scaffold.TypeWriter,WithActiveRecord,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_dynamic_scaffold_TypeWriter_WithActiveRecord.txt,67866,0
javaparser,Hublike Modularization,com.github.javaparser.symbolsolver.reflectionmodel,ReflectionEnumConstantDeclaration,data/processed/prompts/hublike_modularization/javaparser/com_github_javaparser_symbolsolver_reflectionmodel_ReflectionEnumConstantDeclaration.txt,8480,0
jsoup,Hublike Modularization,org.jsoup,UnsupportedMimeTypeException,data/processed/prompts/hublike_modularization/jsoup/org_jsoup_UnsupportedMimeTypeException.txt,324,0
byte-buddy,Hublike Modularization,net.bytebuddy.implementation.auxiliary.TypeProxy,InvocationFactory,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_auxiliary_TypeProxy_InvocationFactory.txt,28412,0
byte-buddy,Hublike Modularization,net.bytebuddy.implementation.HashCodeMethod,UsingJump,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_HashCodeMethod_UsingJump.txt,94805,0
byte-buddy,Hublike Modularization,net.bytebuddy.build.Plugin,ForRetainedElement,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_build_Plugin_ForRetainedElement.txt,33980,0
byte-buddy,Hublike Modularization,net.bytebuddy.dynamic.scaffold.TypeWriter,SignatureKey,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_dynamic_scaffold_TypeWriter_SignatureKey.txt,48153,0
commons-lang,Hublike Modularization,org.apache.commons.lang3.time,AbstractFormatCache,data/processed/prompts/hublike_modularization/commons-lang/org_apache_commons_lang3_time_AbstractFormatCache.txt,14911,0
byte-buddy,Hublike Modularization,net.bytebuddy.ByteBuddy,InitializationAppender,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_ByteBuddy_InitializationAppender.txt,26988,0
javaparser,Hublike Modularization,com.github.javaparser.printer.lexicalpreservation.ReshuffledDiffElementExtractor,MatchClassification,data/processed/prompts/hublike_modularization/javaparser/com_github_javaparser_printer_lexicalpreservation_ReshuffledDiffElementExtractor_MatchClassification.txt,5716,0
byte-buddy,Hublike Modularization,net.bytebuddy.build.maven.ByteBuddyMojo,Coordinate,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_build_maven_ByteBuddyMojo_Coordinate.txt,22132,0
byte-buddy,Hublike Modularization,net.bytebuddy.implementation.Implementation,WithFixedSuffix,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_Implementation_WithFixedSuffix.txt,28201,0
jitwatch,Hublike Modularization,org.adoptopenjdk.jitwatch.model,PackageManager,data/processed/prompts/hublike_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_PackageManager.txt,35023,0
byte-buddy,Hublike Modularization,org.gradle.api.file,DirectoryProperty,data/processed/prompts/hublike_modularization/byte-buddy/org_gradle_api_file_DirectoryProperty.txt,1497,0
jitwatch,Hublike Modularization,org.adoptopenjdk.jitwatch.inline,HeadlessInlineVisitor,data/processed/prompts/hublike_modularization/jitwatch/org_adoptopenjdk_jitwatch_inline_HeadlessInlineVisitor.txt,9767,0
byte-buddy,Hublike Modularization,net.bytebuddy.dynamic.loading.ClassLoadingStrategy,ForBootstrapInjection,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_dynamic_loading_ClassLoadingStrategy_ForBootstrapInjection.txt,33548,0
commons-io,Hublike Modularization,org.apache.commons.io.comparator,CompositeFileComparator,data/processed/prompts/hublike_modularization/commons-io/org_apache_commons_io_comparator_CompositeFileComparator.txt,1010,0
commons-lang,Hublike Modularization,org.apache.commons.lang3.function,FailableDoubleConsumer,data/processed/prompts/hublike_modularization/commons-lang/org_apache_commons_lang3_function_FailableDoubleConsumer.txt,8031,0
jitwatch,Hublike Modularization,(default package),TrivialMethod,data/processed/prompts/hublike_modularization/jitwatch/(default package)_TrivialMethod.txt,310,0
byte-buddy,Hublike Modularization,net.bytebuddy.description.method.ParameterList,TypeSubstituting,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_description_method_ParameterList_TypeSubstituting.txt,94449,0
byte-buddy,Hublike Modularization,net.bytebuddy.utility.dispatcher.JavaDispatcher,ForUnresolvedMethod,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_utility_dispatcher_JavaDispatcher_ForUnresolvedMethod.txt,32024,0
byte-buddy,Hublike Modularization,net.bytebuddy.build.maven.ByteBuddyMojo,ForProductionTypes,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_build_maven_ByteBuddyMojo_ForProductionTypes.txt,11146,0
zxing,Hublike Modularization,com.google.zxing.common,HybridBinarizer,data/processed/prompts/hublike_modularization/zxing/com_google_zxing_common_HybridBinarizer.txt,7937,0
zxing,Hublike Modularization,com.google.zxing.oned,Code128Reader,data/processed/prompts/hublike_modularization/zxing/com_google_zxing_oned_Code128Reader.txt,22454,0
byte-buddy,Hublike Modularization,net.bytebuddy.agent.builder.ResettableClassFileTransformer,Factory,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_agent_builder_ResettableClassFileTransformer_Factory.txt,35416,0
javaparser,Hublike Modularization,com.github.javaparser.resolution.declarations,ResolvedRecordDeclaration,data/processed/prompts/hublike_modularization/javaparser/com_github_javaparser_resolution_declarations_ResolvedRecordDeclaration.txt,2280,0
javaparser,Hublike Modularization,com.github.javaparser.metamodel,VariableDeclarationExprMetaModel,data/processed/prompts/hublike_modularization/javaparser/com_github_javaparser_metamodel_VariableDeclarationExprMetaModel.txt,35400,0
commons-lang,Hublike Modularization,org.apache.commons.lang3.time.FastDatePrinter,StringLiteral,data/processed/prompts/hublike_modularization/commons-lang/org_apache_commons_lang3_time_FastDatePrinter_StringLiteral.txt,21434,0
javaparser,Hublike Modularization,com.github.javaparser.metamodel,SingleMemberAnnotationExprMetaModel,data/processed/prompts/hublike_modularization/javaparser/com_github_javaparser_metamodel_SingleMemberAnnotationExprMetaModel.txt,34257,0
byte-buddy,Hublike Modularization,net.bytebuddy.description.type.TypeDescription,LazyInterfaceList,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_description_type_TypeDescription_LazyInterfaceList.txt,73470,0
zxing,Hublike Modularization,com.google.zxing.multi,ByQuadrantReader,data/processed/prompts/hublike_modularization/zxing/com_google_zxing_multi_ByQuadrantReader.txt,5038,0
jsoup,Hublike Modularization,org.jsoup.nodes.Attributes,Dataset,data/processed/prompts/hublike_modularization/jsoup/org_jsoup_nodes_Attributes_Dataset.txt,13877,0
commons-io,Hublike Modularization,org.apache.commons.io.output,TaggedWriter,data/processed/prompts/hublike_modularization/commons-io/org_apache_commons_io_output_TaggedWriter.txt,2064,0
zxing,Hublike Modularization,com.google.zxing.client.android.result.supplement,BookResultInfoRetriever,data/processed/prompts/hublike_modularization/zxing/com_google_zxing_client_android_result_supplement_BookResultInfoRetriever.txt,8626,0
byte-buddy,Hublike Modularization,net.bytebuddy.description.modifier,MethodStrictness,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_description_modifier_MethodStrictness.txt,11522,0
